garage_id,address,lat,lng,rate_per_half_hour,carpark_type_str,capacity,start_date_time,start_date,start_time,end_date_time,end_date,end_time,duration_type,parking_type,cust_id,cell
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 18:00,2020-02-12,18:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000739,4162893749
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000740,4164984239
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000741,4162920082
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000742,9059370096
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000743,4162791773
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000744,4162979372
GP0140,271 Front Street East,43.651254,-79.362971,$2.50,Surface,83,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000745,9057141517
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000746,4162660351
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000747,4162820528
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000748,9053540847
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000749,4162931817
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000750,9059348673
GP0202,670 Pape Avenue,43.678146,-79.344774,$1.50,Surface,76,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000751,4164926429
GP0162,35 Erindale Avenue,43.677316,-79.357467,$2.00,Surface,93,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000752,4165021583
GP0162,35 Erindale Avenue,43.677316,-79.357467,$2.00,Surface,93,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000753,9053561761
GP0162,35 Erindale Avenue,43.677316,-79.357467,$2.00,Surface,93,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000754,9058925043
GP0162,35 Erindale Avenue,43.677316,-79.357467,$2.00,Surface,93,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000755,4162658025
GP0162,35 Erindale Avenue,43.677316,-79.357467,$2.00,Surface,93,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000756,4164989310
GP0069,15 Price St,43.679814,-79.390007,$1.50,Surface,71,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000757,9053545374
GP0069,15 Price St,43.679814,-79.390007,$1.50,Surface,71,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000758,9057041876
GP0069,15 Price St,43.679814,-79.390007,$1.50,Surface,71,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000759,4162668983
GP0069,15 Price St,43.679814,-79.390007,$1.50,Surface,71,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000760,9059356932
GP0069,15 Price St,43.679814,-79.390007,$1.50,Surface,71,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000761,9052293405
GP0120,2225 Lake shore Blvd West (Parks),43.61964106,-79.47947038,$1.00,Surface,144,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000762,4164972319
GP0120,2225 Lake shore Blvd West (Parks),43.61964106,-79.47947038,$1.00,Surface,144,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000763,9056823202
GP0120,2225 Lake shore Blvd West (Parks),43.61964106,-79.47947038,$1.00,Surface,144,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000764,9059371741
GP0120,2225 Lake shore Blvd West (Parks),43.61964106,-79.47947038,$1.00,Surface,144,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000765,4165195767
GP0120,2225 Lake shore Blvd West (Parks),43.61964106,-79.47947038,$1.00,Surface,144,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000766,4164971724
GP0115,21 Pleasant Blvd.,43.687092,-79.39285,$3.00,Garage,557,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000767,4162697522
GP0115,21 Pleasant Blvd.,43.687092,-79.39285,$3.00,Garage,557,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000768,9057017017
GP0115,21 Pleasant Blvd.,43.687092,-79.39285,$3.00,Garage,557,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000769,4162697619
GP0115,21 Pleasant Blvd.,43.687092,-79.39285,$3.00,Garage,557,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000770,4167246824
GP0030,11 Finch Avenue West,43.779321,-79.416572,$2.00,Surface,62,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000771,9056823671
GP0030,11 Finch Avenue West,43.779321,-79.416572,$2.00,Surface,62,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000772,4162835235
GP0030,11 Finch Avenue West,43.779321,-79.416572,$2.00,Surface,62,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000773,2892963057
GP0030,11 Finch Avenue West,43.779321,-79.416572,$2.00,Surface,62,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000774,4162694463
GP0229,85 Lee Avenue,43.6704624,-79.2979613,$1.50,Surface,68,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000775,9059373594
GP0229,85 Lee Avenue,43.6704624,-79.2979613,$1.50,Surface,68,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000776,4163322707
GP0229,85 Lee Avenue,43.6704624,-79.2979613,$1.50,Surface,68,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000777,9056828741
GP0229,85 Lee Avenue,43.6704624,-79.2979613,$1.50,Surface,68,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000778,9056469594
GP0170,3885 Yonge Street,43.741786,-79.40595,$1.25,Surface,129,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000779,6479313059
GP0170,3885 Yonge Street,43.741786,-79.40595,$1.25,Surface,129,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000780,4162906267
GP0170,3885 Yonge Street,43.741786,-79.40595,$1.25,Surface,129,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000781,9053531462
GP0170,3885 Yonge Street,43.741786,-79.40595,$1.25,Surface,129,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000782,9059911380
GP0231,9 Bedford Road ,43.66895846,-79.39712002,$3.00,Garage,399,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000783,4164963281
GP0231,9 Bedford Road ,43.66895846,-79.39712002,$3.00,Garage,399,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000784,9056410720
GP0231,9 Bedford Road ,43.66895846,-79.39712002,$3.00,Garage,399,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000785,9057141741
GP0104,20 Dundas Square,43.656004,-79.379933,$3.00,Garage,253,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000786,4164913983
GP0104,20 Dundas Square,43.656004,-79.379933,$3.00,Garage,253,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000787,9056466525
GP0104,20 Dundas Square,43.656004,-79.379933,$3.00,Garage,253,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000788,4167561015
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000789,4162988919
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000790,4162861369
GP0040,1155 King Street West,43.637863,-79.424011,$2.00,Surface,269,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000791,4167560756
GP0092,180 Beecroft Road,43.767569,-79.416143,$2.00,Surface,173,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000792,6473514079
GP0092,180 Beecroft Road,43.767569,-79.416143,$2.00,Surface,173,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000793,4164928067
GP0092,180 Beecroft Road,43.767569,-79.416143,$2.00,Surface,173,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000794,9056846911
GP0067,15 Denison Avenue,43.648412,-79.400307,$2.00,Surface,120,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000795,9059349432
GP0067,15 Denison Avenue,43.648412,-79.400307,$2.00,Surface,120,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000796,4162988004
GP0067,15 Denison Avenue,43.648412,-79.400307,$2.00,Surface,120,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000797,9056806873
GP0093,185 Queens Quay East,43.64434399,-79.36625707,$2.00,Surface,83,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000798,4162982478
GP0093,185 Queens Quay East,43.64434399,-79.36625707,$2.00,Surface,83,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000799,4164946632
GP0093,185 Queens Quay East,43.64434399,-79.36625707,$2.00,Surface,83,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000800,9056809658
GP0116,2170 Bayview avenue,43.723875,-79.379571,$2.00,Surface,69,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000801,9056842532
GP0116,2170 Bayview avenue,43.723875,-79.379571,$2.00,Surface,69,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000802,9059885372
GP0116,2170 Bayview avenue,43.723875,-79.379571,$2.00,Surface,69,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000803,9056841629
GP0079,1575 Lake Shore Blvd. W. (Parks),43.637473,-79.451301,$1.00,Surface,193,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000804,4163328678
GP0079,1575 Lake Shore Blvd. W. (Parks),43.637473,-79.451301,$1.00,Surface,193,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000805,4164950592
GP0079,1575 Lake Shore Blvd. W. (Parks),43.637473,-79.451301,$1.00,Surface,193,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000806,4162611416
GP0110,2001 Lake Shore Blvd. West (Parks),43.637123,-79.462266,$1.00,Surface,187,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000807,4162997428
GP0110,2001 Lake Shore Blvd. West (Parks),43.637123,-79.462266,$1.00,Surface,187,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000808,4162982079
GP0110,2001 Lake Shore Blvd. West (Parks),43.637123,-79.462266,$1.00,Surface,187,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000809,4162696945
GP0236,9 Willingdon Blvd.,43.6481868,-79.5102001,$1.00,Surface,116,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000810,4162663231
GP0236,9 Willingdon Blvd.,43.6481868,-79.5102001,$1.00,Surface,116,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000811,4162892012
GP0236,9 Willingdon Blvd.,43.6481868,-79.5102001,$1.00,Surface,116,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000812,4164966257
GP0035,111 Broadview Avenue,43.659179,-79.349774,$1.00,Surface,92,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000813,9056854915
GP0035,111 Broadview Avenue,43.659179,-79.349774,$1.00,Surface,92,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000814,4162986673
GP0035,111 Broadview Avenue,43.659179,-79.349774,$1.00,Surface,92,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000815,9059388833
GP0043,1167 Eastern Avenue,43.665986,-79.313049,$1.00,Surface,66,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000816,9054687454
GP0043,1167 Eastern Avenue,43.665986,-79.313049,$1.00,Surface,66,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000817,4164394267
GP0043,1167 Eastern Avenue,43.665986,-79.313049,$1.00,Surface,66,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000818,9059889985
GP0027,1030 King Street West,43.6419075,-79.41623655,$1.50,Garage,152,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,long-term,public,ACA000819,9057149798
GP0027,1030 King Street West,43.6419075,-79.41623655,$1.50,Garage,152,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000820,4163321114
GP0154,3220 Bloor Street West,43.645959,-79.518067,$1.50,Surface,69,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,long-term,public,ACA000822,4162848743
GP0114,2054 Dufferin Street,43.686611,-79.446806,$1.00,Surface,94,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,long-term,public,ACA000823,4163216979
GP0114,2054 Dufferin Street,43.686611,-79.446806,$1.00,Surface,94,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000824,4164907948
GP0054,130 Elizabeth Street - Toronto Coach Terminal,43.65563166,-79.38578546,$4.00,Surface,27,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000825,9056884967
GP0054,130 Elizabeth Street - Toronto Coach Terminal,43.65563166,-79.38578546,$4.00,Surface,27,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000826,4162827986
GP0054,130 Elizabeth Street - Toronto Coach Terminal,43.65563166,-79.38578546,$4.00,Surface,27,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000827,4162910389
GP0071,15 Wellesley Street East,43.664837,-79.383591,$3.00,Surface,135,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000828,9056846421
GP0071,15 Wellesley Street East,43.664837,-79.383591,$3.00,Surface,135,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000829,9057347320
GP0155,323 Richmond Street East,43.653381,-79.368582,$2.50,Garage,258,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000830,4162981817
GP0155,323 Richmond Street East,43.653381,-79.368582,$2.50,Garage,258,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000831,4162931286
GP0216,7332 Jane St,43.7822568,-79.521934,$2.50,Surface,53,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000832,4162994486
GP0216,7332 Jane St,43.7822568,-79.521934,$2.50,Surface,53,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000833,9057768845
GP0210,70 Distillery Lane,43.65012,-79.357531,$2.25,Garage,103,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000834,4162969000
GP0210,70 Distillery Lane,43.65012,-79.357531,$2.25,Garage,103,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000835,9053561469
GP0220,"745 Ossington Avenue, 16 Carling Avenue",43.662431,-79.425648,$2.00,Surface,45,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000836,9055096889
GP0220,"745 Ossington Avenue, 16 Carling Avenue",43.662431,-79.425648,$2.00,Surface,45,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000837,9059383844
GP0072,1501 Yonge Street,43.68926039,-79.39426911,$2.00,Surface,37,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000838,4162984788
GP0072,1501 Yonge Street,43.68926039,-79.39426911,$2.00,Surface,37,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000839,9057147311
GP0178,405 Sherbourne Street,43.66452,-79.373502,$1.75,Surface,110,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000840,4162640312
GP0178,405 Sherbourne Street,43.66452,-79.373502,$1.75,Surface,110,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000841,9056809289
GP0213,716 Pape Avenue,43.679713,-79.345375,$1.75,Surface,70,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000842,9057343285
GP0213,716 Pape Avenue,43.679713,-79.345375,$1.75,Surface,70,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000843,9055638688
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000844,9052953851
GP0171,3950 Keele Street,43.7655225,-79.491758,$1.50,Surface,335,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000845,9059389322
GP0015,1 Brimley Road (Bluffer's Park),43.712603,-79.230051,$1.50,Surface,168,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000846,9058340627
GP0015,1 Brimley Road (Bluffer's Park),43.712603,-79.230051,$1.50,Surface,168,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000847,4167572591
GP0204,68 Sheppard Avenue West,43.76082,-79.414662,$1.50,Surface,34,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000848,4169329932
GP0204,68 Sheppard Avenue West,43.76082,-79.414662,$1.50,Surface,34,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000849,9056467463
GP0177,400 Keele Street,43.66611,-79.465045,$1.25,Surface,35,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000850,4162993995
GP0177,400 Keele Street,43.66611,-79.465045,$1.25,Surface,35,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000851,9057745798
GP0109,2001 Lake Shore Blvd. West (Parks),43.634103,-79.469036,$1.00,Surface,185,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000852,4162442697
GP0109,2001 Lake Shore Blvd. West (Parks),43.634103,-79.469036,$1.00,Surface,185,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000853,9057880889
GP0122,2225 Lake shore Blvd West (Parks),43.616982,-79.477247,$1.00,Surface,28,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000854,4162670075
GP0122,2225 Lake shore Blvd West (Parks),43.616982,-79.477247,$1.00,Surface,28,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000855,4162646652
GP0016,1 Brimley Road (Bluffer's Park),43.70664,-79.235437,$1.50,Surface,232,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000856,9057322763
GP0016,1 Brimley Road (Bluffer's Park),43.70664,-79.235437,$1.50,Surface,232,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,long-term,public,ACA000857,9053575734
GP0098,197 Blantyre Avenue,43.68177,-79.281496,$1.00,Surface,83,2020-02-12 15:00,2020-02-12,15:00,2020-02-12 19:00,2020-02-12,19:00,long-term,public,ACA000858,4162985760
GP0124,23 Bedford Park Avenue,43.72677,-79.40433,$1.00,Surface,42,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000859,4162995703
GP0194,573 Gerrard Street East,43.665202,-79.353164,$1.00,Surface,37,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,short-term,public,ACA000860,9059947932
GP0083,1624 Queen Street West,43.639526,-79.442441,$1.00,Surface,33,2020-02-12 17:00,2020-02-12,17:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000861,9057889884
GP0121,2225 Lake shore Blvd West (Parks),43.61478,-79.478059,$1.00,Surface,22,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000862,9053740234
GP0084,166 Woodbine Ave,43.668252,-79.306226,$1.00,Surface,21,2020-02-12 13:00,2020-02-12,13:00,2020-02-12 15:00,2020-02-12,15:00,short-term,public,ACA000863,9059373113
GP0223,789 St. Clair Avenue West,43.680738,-79.429629,$1.00,Surface,18,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 19:00,2020-02-12,19:00,short-term,public,ACA000864,4164995345
GP0174,40 Larch Street,43.652954,-79.397024,$2.00,Garage,357,2020-02-12 17:00,2020-02-12,17:00,2020-02-13 6:00,2020-02-13,6:00,long-term,public,ACA000865,9052625417
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 17:00,2020-02-12,17:00,short-term,public,ACA000866,9056804255
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000867,4162696867
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000868,9056847097
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 12:00,2020-02-12,12:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000869,9053583548
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000870,4162981444
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 12:00,2020-02-12,12:00,2020-02-12 17:00,2020-02-12,17:00,short-term,public,ACA000871,4162975177
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 10:00,2020-02-12,10:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000872,9057357666
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000873,9053530840
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 12:00,2020-02-12,14:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000874,4162938138
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 14:00,2020-02-12,14:00,2020-02-12 18:00,2020-02-12,18:00,short-term,public,ACA000875,9056469638
GP0117,2195 Lake shore Blvd West (Parks),43.62277399,-79.47673382,$1.00,Surface,228,2020-02-12 11:00,2020-02-12,11:00,2020-02-12 21:00,2020-02-12,21:00,short-term,public,ACA000876,4162933776
GP0014,1 Brimley Road (Bluffer's Park),43.707446,-79.234632,$1.50,Surface,128,,,,,,,long-term,public,,
